city,property_name,link,property_id,society,societyName,latitude,longitude,price,pricePerSqft,area,areaWithType,areaSqm,bedRoom,bathroom,balcony,additionalRoom,address,floorNum,facing,overlooking,agePossession,postedDate,nearbyLocations,description,furnishDetails,features,rating,mainImage,breadcrumbHierarchy,additionalDetailsJson,reraStatus,reraWebsite,dealerName,dealerCompany,dealerMemberSince,dealerAddress,dealerWebsite
chandigarh,"3 BHK FlatinDera Bassi, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-golf-meadows-lifestyle-dera-bassi-chandigarh-2300-sqft-spid-N91667056,N91667056,ATS Golf Meadows Lifestyle,ATS Golf Meadows Lifestyle,30.590952777777776,76.85274444444444,1.65 Crore,"@ 7,173 per sqft","₹7,173 /sqft",Super Built-up area 2300(213.68 sq.m.)  sqft,213.68,3 Bedrooms,3 Bathrooms,3 Balconies,Servant Room,"Dera Bassi, Chandigarh, India",6th   of 18 Floors,,"Pool,Park,Club,Main Road",0 to 1 Year Old,"Jun 05, 2026",,Very tastefully fittings and lights installed . Unit is park facing with ample sunlight and natural ventilation,"['3 Wardrobe', 'Fan', '2 Geyser', 'Light', 'Modular Kitchen', 'Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity3.9 out of 5', 'Lifestyle3.8 out of 5', 'Safety3.5 out of 5', 'Green Area3.6 out of 5']",https://imagecdn.99acres.com/media1/38606/6/772126340O-1780651007655.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Dera Bassi', '3 BHK Flats in Dera Bassi']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"4 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-zirakpur-chandigarh-2495-sqft-spid-Y89941570,Y89941570,Exotic Grandeur,Exotic Grandeur,30.663280099999998,76.83889769999999,2.4 Crore,"@ 9,619 per sqft","₹9,619 /sqft",Super Built-up area 2495(231.79 sq.m.)Carpet area: 2100 sqft (195.1 sq.m.)  sqft,231.79,4 Bedrooms,4 Bathrooms,3 Balconies,,"Zirakpur, Chandigarh, India",3rd   of 13 Floors,East,Park,5 to 10 Year Old,"Apr 02, 2026",,"Containing 4 bedroom(s), 4 bathrooms and 3 balconies, this flat is spread over a super area of 2495 sq.Ft. The property is located on the 3rd floor of a 13 floors tall building. This 5-10 years old property is available for immediate possession as the project is ready to move.","['Water Purifier', 'Fan', 'Fridge', 'Dining Table', 'Geyser', 'Stove', 'Light', '4 AC', 'Modular Kitchen', 'Chimney', '4 Bed', '4 Wardrobe', 'Sofa', 'Washing Machine', 'Microwave', 'No TV']","['Lift(s)', 'Security / Fire Alarm', 'Power Back-up', 'Corner Property', 'Vaastu Compliant', 'Gated Society', '2 Covered Parking', 'Security Guard', 'Swimming Pool', 'Visitor Parking', 'Park', 'Maintenance Staff', 'No open drainage around', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Club house', 'Gymnasium']","['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/36815/16/736316110O-1775109864969.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '4 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Facing"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"3 BHK FlatinDhakoli, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dhakoli-mohali-1685-sqft-spid-F90398728,F90398728,sushma elite cross,sushma elite cross,30.654305,76.844889,1 Crore,"@ 5,934 per sqft","₹5,934 /sqft",Carpet area: 1685 (156.54 sq.m.)  sqft,156.54,3 Bedrooms,2 Bathrooms,3 Balconies,,"D-801, Dhakoli, Chandigarh, India",8th   of 12 Floors,North-West,"Pool,Park,Club,Main Road",5 to 10 Year Old,"May 27, 2026",,"Located in the gated society of sushma elite cross, dhakoli, this 3 bhk flat on the 8th floor of a 12-Story high-Rise offers 1685 sq.Ft. Of living space. Immediate availability complements its corner, north-West-Facing position with ceramic flooring. Overlooking the pool, park, and main road, it inc...",[],"['Corner Property', 'Power Back-up', 'Gated Society', '1 Covered Parking', 'Maintenance Staff']","['Connectivity3.7 out of 5', 'Lifestyle3.8 out of 5', 'Safety3.5 out of 5', 'Green Area3.6 out of 5']",https://imagecdn.99acres.com/media1/37417/1/748341950O-1777008650270.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Dhakoli']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"4 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-zirakpur-chandigarh-3120-sqft-spid-O90122094,O90122094,Mona Green 2,Mona Green 2,30.6372708,76.833715,1 Crore,"@ 3,205 per sqft","₹3,205 /sqft",Built-up area: 3120 (289.86 sq.m.)Carpet area: 2600 sqft (241.55 sq.m.)  sqft,289.86,4 Bedrooms,5 Bathrooms,3 Balconies,"Pooja Room,Store Room","Zirakpur, Chandigarh, India",3rd   of 4 Floors,West,Main Road,5 to 10 Year Old,"Apr 15, 2026",,"The flat is facing the west direction. The flat occupies a built up area of 3120 sq.Ft. That consists of 4 bedrooms, 5 bathrooms and 3 balconies. The property is located on the 3rd floor of a 4 floors tall building. Being a ready to move project, you can expect immediate possession of this 5-10 year...","['2 Bed', '4 Wardrobe', 'Sofa', 'Light', '5 AC', 'Modular Kitchen', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Vaastu Compliant', 'Power Back-up', 'Corner Property', 'Gated Society', '2 Covered Parking', 'Visitor Parking', 'Park', 'Maintenance Staff', 'Water Storage', 'Waste Disposal']","['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/37200/13/744013374O-1776253638053.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '4 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Water Source"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"2 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-highland-park-zirakpur-chandigarh-1156-sqft-spid-O91935538,O91935538,Highland Park,Highland Park,30.6492993,76.7968399,55 Lac,"@ 7,845 per sqft","₹7,845 /sqft",Super Built-up area 1156(107.4 sq.m.)Carpet area: 701 sqft (65.13 sq.m.)  sqft,107.4,2 Bedrooms,2 Bathrooms,2 Balconies,,"86-C, Zirakpur, Chandigarh, India",3rd   of 3 Floors,,Park,5 to 10 Year Old,"Jul 03, 2026",,"Presenting a beautifully maintained 2 bhk furnished apartment in highland park, zirakpur a well established residential community offering modern comforts, peaceful surroundings, and excellent connectivity. This ready to move in home is an ideal choice for families, working professionals, and invest...","['Wardrobe', 'Fan', 'Light', 'AC', 'Modular Kitchen', 'Chimney', 'No Bed', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Construction4.1 out of 5', 'Amenities4 out of 5', 'Management4.2 out of 5', 'Connectivity4.2 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/39352/17/787057166O-1782992718954.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '2 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sbp-south-city-zirakpur-chandigarh-1960-sqft-spid-M89937860,M89937860,Sbp South City,Sbp South City,30.64255,76.81734,72 Lac,"@ 3,673 per sqft","₹3,673 /sqft",Carpet area: 1960 (182.09 sq.m.)  sqft,182.09,3 Bedrooms,3 Bathrooms,3+ Balconies,,"Zirakpur, Chandigarh, India",3rd   of 10 Floors,,,5 to 10 Year Old,"Apr 15, 2026",,"Residential apartment
This is your chance to a 3 bhk apartment / flat for sale in sbp south city zirakpur mohali . Where luxury comes with affordability.Basic details:
You will love this bright and spacious 3 bedroom apartment with 3 bathrooms, modular kitchen, spacious hall and 4 balconies.The ba...","['2 Wardrobe', 'Fan', 'Light', '2 AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",['1 Open Parking'],"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/37199/19/743999250O-1776252529336.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Furnishing"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-zirakpur-chandigarh-1350-sqft-spid-B91336536,B91336536,Alpha residencies,Alpha residencies ,30.638531185541368,76.79160802989476,85 Lac,"@ 6,296 per sqft","₹6,296 /sqft",Super Built-up area 1350(125.42 sq.m.)Carpet area: 900 sqft (83.61 sq.m.)  sqft,125.42,3 Bedrooms,3 Bathrooms,2 Balconies,Servant Room,"Zirakpur, Chandigarh, India",1st   of 3 Floors,North,,0 to 1 Year Old,"Jul 13, 2026",,Luxury residential property in affordable prices,"['3 Wardrobe', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Lift(s)', 'Gated Society', 'Power Back-up', '1 Covered Parking', 'Park', 'Maintenance Staff', 'Water Storage']","['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/38215/8/764308610O-1779520300808.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Facing"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"3 BHK FlatinVip Road, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-nk-savitry-greens-1-vip-road-chandigarh-1690-sqft-spid-S91849822,S91849822,NK Savitry Greens 1,NK Savitry Greens 1,30.63578611111111,76.81629444444444,75 Lac,"@ 4,437 per sqft","₹4,437 /sqft",Super Built-up area 1690(157.01 sq.m.)Carpet area: 1425 sqft (132.39 sq.m.)  sqft,157.01,3 Bedrooms,3 Bathrooms,3+ Balconies,,"Vip Road, Chandigarh, India",3rd   of 13 Floors,North-East,"Pool,Park,Club",5 to 10 Year Old,"Jun 16, 2026",,"3 bhk spacious flat in savitry greens vip road zirakpur 
24*7 electricity and water 
Well maintained common park 
Society comes with club houses facilities","['Fan', 'Light', '2 AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity3.7 out of 5', 'Lifestyle3.8 out of 5', 'Safety3.6 out of 5', 'Green Area3.9 out of 5']",https://imagecdn.99acres.com/media1/38795/4/775904448O-1781254631007.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', 'Flats in Vip Road', '3 BHK Flats in Vip Road']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-zirakpur-chandigarh-1800-sqft-spid-X91632864,X91632864,gulnaar meadows,gulnaar meadows ,30.6633921,76.8194448,1.35 Crore,"@ 7,500 per sqft","₹7,500 /sqft",Super Built-up area 1800(167.23 sq.m.)Built-up area: 1500 sqft (139.35 sq.m.)Carpet area: 1350 sqft (125.42 sq.m.)  sqft,167.23,3 Bedrooms,3 Bathrooms,3 Balconies,,"Zirakpur, Chandigarh, India",4th   of 4 Floors,East,"Park,Club,Main Road,Others",0 to 1 Year Old,"Jul 03, 2026",,"Located on the entrance of chandigarh zirakpur highway ,this 3 bhk flat offers 1800 sqft of well-Designed living space. Situated on the second floor of a low-Rise with mivan construction, brand new flat, it features 3 bedrooms and 3 bathrooms moduler kitchen double sided open flat both side balcony ...","['3 Wardrobe', 'Water Purifier', 'Fan', 'Exhaust Fan', '3 Geyser', 'Light', 'Modular Kitchen', 'Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine']","['Lift(s)', 'Security / Fire Alarm', 'Power Back-up', 'Gated Society', '1 Covered Parking', '1 Open Parking', 'Security Guard', 'Visitor Parking', 'Park', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Club house', 'Rain Water Harvesting']","['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/39344/8/786888456O-1782980369029.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Facing"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-gulnaar-meadows-zirakpur-chandigarh-1800-sqft-spid-B91591288,B91591288,Gulnaar Meadows,Gulnaar Meadows,30.6634013,76.8199017,1.65 Crore,"@ 9,166 per sqft","₹9,166 /sqft",Super Built-up area 1800(167.23 sq.m.)  sqft,167.23,3 Bedrooms,3 Bathrooms,2 Balconies,Store Room,"Zirakpur, Chandigarh, India",4th   of 4 Floors,East,Main Road,0 to 1 Year Old,"Jul 04, 2026",,"0 km from chandigarh
6 km from elante","['Wardrobe', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/38576/13/771533798O-1780567592960.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-beliston-avenue-zirakpur-chandigarh-1858-sqft-spid-J91191628,J91191628,Beliston Avenue,Beliston Avenue,30.6426554,76.8449284,1.11 Crore,"@ 5,974 per sqft","₹5,974 /sqft",Super Built-up area 1858(172.61 sq.m.)  sqft,172.61,3 Bedrooms,3 Bathrooms,2 Balconies,"Pooja Room,Study Room,Others","Zirakpur, Chandigarh, India",1st   of 11 Floors,North-East,"Park,Club,Main Road,Others",1 to 5 Year Old,"Jul 10, 2026",,"The flat is north-East-Facing. The flat occupies a super built up area of 1858 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 2 balconies. The flat has a total of 11 floors and this property is situated on 1st floor. As the project is already ready to move, so you can easily move into this 1-5 ...","['3 Wardrobe', 'Light', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/38053/8/761068504O-1779010916104.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"4 BHK FlatinDera Bassi, Chandigarh",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ats-golf-meadows-lifestyle-dera-bassi-chandigarh-2300-sqft-spid-R90119682,R90119682,ATS Golf Meadows Lifestyle,ATS Golf Meadows Lifestyle,30.591324999999998,76.85147497222222,1.5 Crore,"@ 6,521 per sqft","₹6,521 /sqft",Carpet area: 2300 (213.68 sq.m.)  sqft,213.68,4 Bedrooms,3 Bathrooms,3 Balconies,,"Flat No. 1604, Tower 6, Dera Bassi, Chandigarh, India",16th   of 20 Floors,East,,0 to 1 Year Old,"Apr 15, 2026",,"This 4 bhk flat in ats golf meadows lifestyle, dera bassi, chandigarh, spans 2300 sq.Ft. Located on the 16th floor of a 20-Story high-Rise, the nearly new apartment is vaastu compliant and offers immediate availability. Features include 3 bathrooms, power backup, lift access, and amenities like a gy...",,,"['Connectivity3.9 out of 5', 'Lifestyle3.8 out of 5', 'Safety3.5 out of 5', 'Green Area3.6 out of 5']",https://imagecdn.99acres.com/media1/37179/10/743590824O-1776183164913.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Dera Bassi', '4 BHK Flats in Dera Bassi']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Furnishing"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"3 BHK Flatin Vip Road, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-nk-savitry-greens-1-vip-road-chandigarh-1735-sqft-spid-C91878488,C91878488,NK Savitry Greens 1,NK Savitry Greens 1,30.63395277777778,76.81508888888888,1.15 Crore,"@ 6,628 per sqft","₹6,628 /sqft",Super Built-up area 1735(161.19 sq.m.)Carpet area: 1170 sqft (108.7 sq.m.)  sqft,161.19,3 Bedrooms,3 Bathrooms,3+ Balconies,Others,"Vip Road, Chandigarh, India",5th   of 13 Floors,North-East,"Pool,Park,Club,Main Road",0 to 1 Year Old,"Jun 16, 2026",,Super luxurious flat available in the best high rise society on vip road zirakpur,"['Water Purifier', 'Fan', 'Fridge', 'Dining Table', '3 Geyser', 'Stove', 'Light', '4 AC', '2 TV', 'Modular Kitchen', 'Chimney', '3 Bed', '6 Wardrobe', 'Sofa', 'Washing Machine', 'Microwave']",,"['Connectivity3.7 out of 5', 'Lifestyle3.8 out of 5', 'Safety3.6 out of 5', 'Green Area3.9 out of 5']",https://imagecdn.99acres.com/media1/38882/5/777645862O-1781521039347.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', 'Flats in Vip Road', '3 BHK Flats in Vip Road']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-zirakpur-chandigarh-1831-sqft-spid-S91431512,S91431512,Glaxy heights,Glaxy heights,30.6295839158198,76.79037303391515,1.05 Crore,"@ 5,734 per sqft","₹5,734 /sqft",Super Built-up area 1831(170.11 sq.m.)  sqft,170.11,3 Bedrooms,3 Bathrooms,2 Balconies,,"Zirakpur, Chandigarh, India",4th   of 14 Floors,East,Park,0 to 1 Year Old,"May 27, 2026",,"This residential flat is east-Facing direction. Constructed on a super built up area of 1831 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 2 balconies. The flat has a total of 14 floors and this property is situated on 4th floor. An added advantage of this 0-1 year old flat is that it is ...","['3 Wardrobe', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Lift(s)', 'Gated Society', 'Power Back-up', '1 Covered Parking', 'Park', 'Maintenance Staff']","['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/38331/4/766624110O-1779870025131.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Facing"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"3 BHK FlatinDera Bassi, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-steel-strips-towers-dera-bassi-chandigarh-2100-sqft-r2-spid-N83793706,N83793706,Steel Strips Towers,Steel Strips Towers,30.5886835,76.8470955,1.25 Crore,"@ 5,947 per sqft","₹5,947 /sqft",Super Built-up area 2100(195.1 sq.m.)Carpet area: 1610 sqft (149.57 sq.m.)  sqft,195.1,3 Bedrooms,4 Bathrooms,3+ Balconies,Others,"Dera Bassi, Chandigarh, India",Ground of 7 Floors,North-East,"Pool,Park,Club,Main Road",1 to 5 Year Old,"May 28, 2026",,"This 3 bhk apartment is available for sale in steel strips towers, one of the most prominent projects for flats in dera bassi, chandigarh. The flat is facing the north-East direction. The flat occupies a super built up area of 2100 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and more than 3 balc...","['3 Wardrobe', 'Fan', 'Stove', 'Light', 'Modular Kitchen', 'Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Construction3.1 out of 5', 'Amenities3.4 out of 5', 'Management2.9 out of 5', 'Connectivity3.9 out of 5', 'Green Area3.6 out of 5']",https://imagecdn.99acres.com/media1/36821/11/736431670O-1775115970570.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Dera Bassi', '3 BHK Flats in Dera Bassi']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Water Source"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,RAVI SHARMA,AARAVI INFRA,"Member Since Nov, 2024","House no 212  gomala vihar derabassi zirakur, Mohali",
chandigarh,3 BHK FlatinNew Chandigarh,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-omaxe-the-resort-chandigarh-new-chandigarh-1496-sqft-spid-N84483952,N84483952,Omaxe The Resort Chandigarh,Omaxe The Resort Chandigarh,30.813394900000002,76.7110517,1.25 Crore,"@ 8,355 per sqft","₹8,355 /sqft",Super Built-up area 1496(138.98 sq.m.)  sqft,138.98,3 Bedrooms,3 Bathrooms,2 Balconies,Pooja Room,"New Chandigarh, Chandigarh, India",3rd   of 21 Floors,East,"Park,Club,Pool,Main Road",0 to 1 Year Old,"Apr 02, 2026",,"This residential flat is east-Facing direction. The flat is over 1496 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and 2 balconies. The flat has a total of 21 floors and this property is situated on 3rd floor. This 0-1 year old property is available for immediate possession as...","['Wardrobe', 'Fan', 'Modular Kitchen', 'Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.4 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.3 out of 5', 'Green Area4.4 out of 5']",https://imagecdn.99acres.com/media1/36809/13/736193992O-1775057278936.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in New Chandigarh', '3 BHK Flats in New Chandigarh']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Parking"": "":"", ""WheelChair Friendly"": "":"", ""Water Source"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
